,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
3491975,2015,8,5,3,F9,402,N928FR,LAX,DEN,1955,2020.0,25.0,17.0,2037.0,136.0,134.0,108.0,862,2325.0,9.0,2311,2334.0,23.0,0,0,,18.0,0.0,5.0,0.0,0.0
4213728,2015,9,20,7,WN,1027,N413WN,PHL,MDW,755,751.0,-4.0,19.0,810.0,140.0,120.0,96.0,668,846.0,5.0,915,851.0,-24.0,0,0,,,,,,
4658954,2015,10,18,7,OO,4663,N685BR,13487,12389,1122,1120.0,-2.0,17.0,1137.0,115.0,104.0,83.0,546,1300.0,4.0,1317,1304.0,-13.0,0,0,,,,,,
2775139,2015,6,24,3,NK,478,N636NK,FLL,ORD,755,747.0,-8.0,10.0,757.0,192.0,191.0,162.0,1182,939.0,19.0,1007,958.0,-9.0,0,0,,,,,,
2611456,2015,6,14,7,WN,308,N445WN,LGA,MKE,1405,1400.0,-5.0,18.0,1418.0,145.0,132.0,110.0,738,1508.0,4.0,1530,1512.0,-18.0,0,0,,,,,,
3331615,2015,7,27,1,B6,605,N274JB,JFK,ORD,1256,1256.0,0.0,17.0,1313.0,160.0,149.0,111.0,740,1404.0,21.0,1436,1425.0,-11.0,0,0,,,,,,
1465239,2015,4,4,6,MQ,2963,N660MQ,GRR,ORD,1821,1815.0,-6.0,13.0,1828.0,61.0,57.0,31.0,137,1759.0,13.0,1822,1812.0,-10.0,0,0,,,,,,
5583626,2015,12,16,3,F9,1493,N935FR,ATL,AUS,1845,2026.0,101.0,11.0,2037.0,160.0,146.0,130.0,813,2147.0,5.0,2025,2152.0,87.0,0,0,,0.0,0.0,0.0,87.0,0.0
4368559,2015,9,29,2,OO,6274,N923SW,SFO,FAT,2055,2047.0,-8.0,21.0,2108.0,58.0,57.0,32.0,158,2140.0,4.0,2153,2144.0,-9.0,0,0,,,,,,
1732253,2015,4,21,2,WN,3580,N746SW,STL,ECP,1125,1125.0,0.0,6.0,1131.0,100.0,96.0,86.0,634,1257.0,4.0,1305,1301.0,-4.0,0,0,,,,,,
673210,2015,2,14,6,OO,6264,N221SW,FAT,SFO,1100,1048.0,-12.0,5.0,1053.0,61.0,58.0,38.0,158,1131.0,15.0,1201,1146.0,-15.0,0,0,,,,,,
3472965,2015,8,4,2,DL,1663,N990DL,MKE,ATL,1814,1809.0,-5.0,10.0,1819.0,126.0,108.0,92.0,669,2051.0,6.0,2120,2057.0,-23.0,0,0,,,,,,
613791,2015,2,10,2,DL,1348,N908DL,TYS,ATL,1432,1425.0,-7.0,11.0,1436.0,63.0,49.0,30.0,152,1506.0,8.0,1535,1514.0,-21.0,0,0,,,,,,
2765791,2015,6,23,2,DL,2396,N694DL,ATL,RSW,1531,1530.0,-1.0,27.0,1557.0,110.0,105.0,74.0,515,1711.0,4.0,1721,1715.0,-6.0,0,0,,,,,,
5752328,2015,12,27,7,EV,4673,N17984,EWR,GRR,1725,1756.0,31.0,41.0,1837.0,134.0,147.0,102.0,605,2019.0,4.0,1939,2023.0,44.0,0,0,,13.0,0.0,15.0,16.0,0.0
3348068,2015,7,28,2,OO,4679,N463SW,DTW,CIU,1200,1159.0,-1.0,12.0,1211.0,70.0,73.0,55.0,284,1306.0,6.0,1310,1312.0,2.0,0,0,,,,,,
4793776,2015,10,26,1,WN,1189,N511SW,11259,13495,1850,1850.0,0.0,10.0,1900.0,80.0,73.0,59.0,436,1959.0,4.0,2010,2003.0,-7.0,0,0,,,,,,
3997720,2015,9,5,6,B6,749,N258JB,DCA,TPA,1859,1851.0,-8.0,10.0,1901.0,141.0,126.0,109.0,814,2050.0,7.0,2120,2057.0,-23.0,0,0,,,,,,
4399679,2015,10,1,4,UA,1777,N33284,12266,12953,1900,1903.0,3.0,20.0,1923.0,210.0,215.0,190.0,1416,2333.0,5.0,2330,2338.0,8.0,0,0,,,,,,
744721,2015,2,19,4,WN,686,N451WN,OAK,SNA,605,600.0,-5.0,11.0,611.0,90.0,82.0,67.0,371,718.0,4.0,735,722.0,-13.0,0,0,,,,,,
2886470,2015,6,30,2,AA,2379,N5EAAA,MIA,STT,1845,1926.0,41.0,20.0,1946.0,165.0,166.0,141.0,1107,2207.0,5.0,2130,2212.0,42.0,0,0,,1.0,0.0,23.0,18.0,0.0
3320201,2015,7,26,7,UA,1952,N76254,EWR,IAH,1852,1936.0,44.0,32.0,2008.0,229.0,217.0,177.0,1400,2205.0,8.0,2141,2213.0,32.0,0,0,,0.0,0.0,31.0,1.0,0.0
3167764,2015,7,17,5,F9,122,N905FR,DEN,DFW,1640,1653.0,13.0,21.0,1714.0,109.0,115.0,86.0,641,1940.0,8.0,1929,1948.0,19.0,0,0,,13.0,0.0,5.0,1.0,0.0
107115,2015,1,7,3,B6,137,N590JB,BDL,MCO,1824,1831.0,7.0,7.0,1838.0,181.0,188.0,173.0,1050,2131.0,8.0,2125,2139.0,14.0,0,0,,,,,,
4052282,2015,9,9,3,WN,60,N213WN,CAK,BOS,1445,1443.0,-2.0,11.0,1454.0,100.0,94.0,73.0,549,1607.0,10.0,1625,1617.0,-8.0,0,0,,,,,,
3985684,2015,9,4,5,EV,6117,N13994,EWR,STL,2023,2020.0,-3.0,18.0,2038.0,159.0,158.0,132.0,872,2150.0,8.0,2202,2158.0,-4.0,0,0,,,,,,
5664899,2015,12,21,1,WN,1128,N8628A,HOU,FLL,2005,2054.0,49.0,10.0,2104.0,135.0,166.0,117.0,957,1.0,39.0,2320,40.0,80.0,0,0,,31.0,0.0,49.0,0.0,0.0
1503252,2015,4,7,2,F9,573,N934FR,DEN,SLC,815,810.0,-5.0,17.0,827.0,85.0,89.0,68.0,391,935.0,4.0,940,939.0,-1.0,0,0,,,,,,
557771,2015,2,6,5,WN,3923,N256WN,LAS,SNA,1705,1707.0,2.0,10.0,1717.0,60.0,55.0,41.0,226,1758.0,4.0,1805,1802.0,-3.0,0,0,,,,,,
3477436,2015,8,5,3,WN,1891,N8655D,MDW,MCO,600,601.0,1.0,9.0,610.0,155.0,138.0,122.0,990,912.0,7.0,935,919.0,-16.0,0,0,,,,,,
426637,2015,1,29,4,DL,978,N3741S,SAN,SLC,615,611.0,-4.0,24.0,635.0,118.0,110.0,78.0,626,853.0,8.0,913,901.0,-12.0,0,0,,,,,,
383449,2015,1,26,1,US,775,N200UU,SJU,PHL,935,930.0,-5.0,9.0,939.0,235.0,231.0,217.0,1576,1216.0,5.0,1230,1221.0,-9.0,0,0,,,,,,
3697005,2015,8,18,2,AA,1441,N3GEAA,RNO,DFW,730,725.0,-5.0,11.0,736.0,194.0,177.0,157.0,1345,1213.0,9.0,1244,1222.0,-22.0,0,0,,,,,,
3244527,2015,7,22,3,UA,239,N853UA,LAX,SFO,951,1004.0,13.0,36.0,1040.0,92.0,97.0,55.0,337,1135.0,6.0,1123,1141.0,18.0,0,0,,5.0,0.0,13.0,0.0,0.0
8510,2015,1,1,4,DL,2279,N925DN,MSP,SJC,1530,1538.0,8.0,14.0,1552.0,247.0,219.0,201.0,1576,1713.0,4.0,1737,1717.0,-20.0,0,0,,,,,,
5034184,2015,11,11,3,OO,4587,N8903A,MOT,MSP,850,844.0,-6.0,12.0,856.0,98.0,82.0,67.0,449,1003.0,3.0,1028,1006.0,-22.0,0,0,,,,,,
4808397,2015,10,27,2,WN,1098,N271LV,15304,10397,1740,1747.0,7.0,11.0,1758.0,95.0,83.0,64.0,406,1902.0,8.0,1915,1910.0,-5.0,0,0,,,,,,
1596149,2015,4,12,7,DL,1792,N1402A,SAN,ATL,2230,2224.0,-6.0,19.0,2243.0,240.0,244.0,219.0,1892,522.0,6.0,530,528.0,-2.0,0,0,,,,,,
1218562,2015,3,20,5,WN,3575,N526SW,HOU,TUL,1525,1530.0,5.0,8.0,1538.0,85.0,75.0,63.0,453,1641.0,4.0,1650,1645.0,-5.0,0,0,,,,,,
343156,2015,1,23,5,MQ,3285,N667MQ,GRK,DFW,1215,1204.0,-11.0,8.0,1212.0,49.0,49.0,32.0,134,1244.0,9.0,1304,1253.0,-11.0,0,0,,,,,,
4380624,2015,9,30,3,WN,2063,N482WN,LAS,ICT,1630,1626.0,-4.0,23.0,1649.0,145.0,138.0,111.0,986,2040.0,4.0,2055,2044.0,-11.0,0,0,,,,,,
2098743,2015,5,14,4,AA,1528,N438AA,PSP,DFW,605,559.0,-6.0,11.0,610.0,172.0,171.0,147.0,1126,1037.0,13.0,1057,1050.0,-7.0,0,0,,,,,,
5315755,2015,11,29,7,OO,5620,N128SY,ORD,DAY,1527,1542.0,15.0,16.0,1558.0,72.0,64.0,44.0,240,1742.0,4.0,1739,1746.0,7.0,0,0,,,,,,
709700,2015,2,16,1,DL,2205,N929DN,CLT,ATL,1930,2004.0,34.0,67.0,2111.0,85.0,133.0,57.0,226,2208.0,9.0,2055,2217.0,82.0,0,0,,48.0,0.0,22.0,12.0,0.0
2586311,2015,6,12,5,AA,2396,N4YNAA,DFW,OMA,2025,2021.0,-4.0,14.0,2035.0,115.0,107.0,88.0,583,2203.0,5.0,2220,2208.0,-12.0,0,0,,,,,,
2987811,2015,7,7,2,DL,984,N376DA,MSY,LAX,727,726.0,-1.0,15.0,741.0,248.0,240.0,214.0,1670,915.0,11.0,935,926.0,-9.0,0,0,,,,,,
5341472,2015,12,1,2,UA,1803,N410UA,IAD,ORD,700,659.0,-1.0,13.0,712.0,123.0,109.0,93.0,588,745.0,3.0,803,748.0,-15.0,0,0,,,,,,
2037480,2015,5,10,7,DL,1402,N522US,ATL,LAS,1135,1135.0,0.0,17.0,1152.0,260.0,275.0,253.0,1747,1305.0,5.0,1255,1310.0,15.0,0,0,,15.0,0.0,0.0,0.0,0.0
3904042,2015,8,31,1,AA,835,N154UW,MSP,CLT,515,503.0,-12.0,13.0,516.0,149.0,149.0,127.0,930,823.0,9.0,844,832.0,-12.0,0,0,,,,,,
19941,2015,1,2,5,UA,291,N522UA,DEN,EWR,1108,1152.0,44.0,16.0,1208.0,218.0,192.0,167.0,1605,1655.0,9.0,1646,1704.0,18.0,0,0,,0.0,0.0,11.0,7.0,0.0
1294502,2015,3,25,3,HA,305,N481HA,OGG,HNL,1038,1043.0,5.0,15.0,1058.0,36.0,48.0,24.0,100,1122.0,9.0,1114,1131.0,17.0,0,0,,12.0,0.0,2.0,3.0,0.0
1988415,2015,5,7,4,EV,2662,N671AE,LIT,DFW,839,900.0,21.0,10.0,910.0,80.0,79.0,54.0,304,1004.0,15.0,959,1019.0,20.0,0,0,,0.0,0.0,0.0,20.0,0.0
2647164,2015,6,16,2,AA,2302,N4YDAA,DFW,MSP,1515,1546.0,31.0,67.0,1653.0,149.0,183.0,109.0,852,1842.0,7.0,1744,1849.0,65.0,0,0,,34.0,0.0,31.0,0.0,0.0
3122194,2015,7,15,3,WN,2340,N902WN,OAK,BUR,615,611.0,-4.0,18.0,629.0,75.0,69.0,48.0,325,717.0,3.0,730,720.0,-10.0,0,0,,,,,,
4318261,2015,9,26,6,WN,4763,N7710A,MDW,MCO,1650,1651.0,1.0,10.0,1701.0,155.0,146.0,127.0,990,2008.0,9.0,2025,2017.0,-8.0,0,0,,,,,,
5711492,2015,12,24,4,UA,220,N837UA,ORD,MSP,1921,1918.0,-3.0,12.0,1930.0,95.0,74.0,59.0,334,2029.0,3.0,2056,2032.0,-24.0,0,0,,,,,,
5245824,2015,11,24,2,UA,692,N474UA,ORD,LGA,1800,1757.0,-3.0,25.0,1822.0,129.0,125.0,95.0,733,2057.0,5.0,2109,2102.0,-7.0,0,0,,,,,,
37736,2015,1,3,6,WN,1425,N779SW,ATL,BDL,1245,1341.0,56.0,10.0,1351.0,135.0,120.0,104.0,859,1535.0,6.0,1500,1541.0,41.0,0,0,,0.0,0.0,6.0,35.0,0.0
4642789,2015,10,17,6,AA,519,N679AW,10397,14107,755,753.0,-2.0,14.0,807.0,260.0,246.0,211.0,1587,838.0,21.0,915,859.0,-16.0,0,0,,,,,,
4343970,2015,9,28,1,B6,1512,N789JB,RSW,EWR,1200,1153.0,-7.0,10.0,1203.0,168.0,151.0,134.0,1068,1417.0,7.0,1448,1424.0,-24.0,0,0,,,,,,
5063372,2015,11,12,4,AS,167,N713AS,ANC,FAI,2300,2253.0,-7.0,11.0,2304.0,58.0,56.0,41.0,261,2345.0,4.0,2358,2349.0,-9.0,0,0,,,,,,
1842814,2015,4,28,2,UA,219,N211UA,ORD,HNL,905,859.0,-6.0,34.0,933.0,544.0,546.0,507.0,4243,1300.0,5.0,1309,1305.0,-4.0,0,0,,,,,,
1996448,2015,5,7,4,DL,2391,N360NW,BOS,MSP,1636,1630.0,-6.0,23.0,1653.0,194.0,204.0,177.0,1124,1850.0,4.0,1850,1854.0,4.0,0,0,,,,,,
280321,2015,1,19,1,UA,604,N418UA,ORD,IAH,1200,1159.0,-1.0,13.0,1212.0,175.0,159.0,131.0,925,1423.0,15.0,1455,1438.0,-17.0,0,0,,,,,,
5524384,2015,12,13,7,B6,1279,N279JB,DCA,FLL,630,625.0,-5.0,15.0,640.0,150.0,137.0,117.0,899,837.0,5.0,900,842.0,-18.0,0,0,,,,,,
4059959,2015,9,10,4,UA,1114,N37465,SEA,ORD,645,706.0,21.0,19.0,725.0,240.0,245.0,205.0,1721,1250.0,21.0,1245,1311.0,26.0,0,0,,5.0,0.0,21.0,0.0,0.0
5004278,2015,11,9,1,AA,1882,N747UW,RDU,CLT,1116,1156.0,40.0,10.0,1206.0,64.0,51.0,38.0,130,1244.0,3.0,1220,1247.0,27.0,0,0,,0.0,0.0,0.0,27.0,0.0
5027599,2015,11,10,2,AS,657,N435AS,SAT,SEA,1830,1811.0,-19.0,14.0,1825.0,270.0,254.0,230.0,1774,2015.0,10.0,2100,2025.0,-35.0,0,0,,,,,,
5619980,2015,12,19,6,AA,1255,N481AA,TUL,DFW,502,505.0,3.0,16.0,521.0,78.0,66.0,43.0,237,604.0,7.0,620,611.0,-9.0,0,0,,,,,,
315208,2015,1,21,3,AS,344,N564AS,SEA,OAK,1610,1559.0,-11.0,24.0,1623.0,118.0,130.0,100.0,671,1803.0,6.0,1808,1809.0,1.0,0,0,,,,,,
3684290,2015,8,17,1,DL,588,N139DL,SEA,MSP,1136,1132.0,-4.0,13.0,1145.0,194.0,186.0,168.0,1399,1633.0,5.0,1650,1638.0,-12.0,0,0,,,,,,
2380751,2015,5,31,7,VX,882,N845VA,LAX,DAL,1705,1704.0,-1.0,11.0,1715.0,175.0,179.0,162.0,1246,2157.0,6.0,2200,2203.0,3.0,0,0,,,,,,
2195835,2015,5,20,3,OO,5522,N471CA,PSC,DEN,600,553.0,-7.0,15.0,608.0,138.0,152.0,127.0,852,915.0,10.0,918,925.0,7.0,0,0,,,,,,
5119746,2015,11,16,1,WN,2753,N706SW,MCO,SJU,1620,1619.0,-1.0,10.0,1629.0,165.0,162.0,147.0,1189,1956.0,5.0,2005,2001.0,-4.0,0,0,,,,,,
907324,2015,3,1,7,B6,1883,N506JB,JFK,MCO,1433,1457.0,24.0,55.0,1552.0,182.0,199.0,133.0,944,1805.0,11.0,1735,1816.0,41.0,0,0,,17.0,0.0,0.0,16.0,8.0
2163399,2015,5,18,1,EV,4255,N14998,CLT,EWR,705,703.0,-2.0,21.0,724.0,110.0,118.0,87.0,529,851.0,10.0,855,901.0,6.0,0,0,,,,,,
349600,2015,1,23,5,VX,942,N835VA,SFO,LAX,1845,1843.0,-2.0,11.0,1854.0,80.0,66.0,51.0,337,1945.0,4.0,2005,1949.0,-16.0,0,0,,,,,,
1469417,2015,4,5,7,MQ,3097,N813MQ,HPN,ORD,729,725.0,-4.0,17.0,742.0,160.0,154.0,132.0,738,854.0,5.0,909,859.0,-10.0,0,0,,,,,,
1764190,2015,4,23,4,WN,1781,N7704B,DEN,OMA,1015,1012.0,-3.0,17.0,1029.0,95.0,81.0,60.0,472,1229.0,4.0,1250,1233.0,-17.0,0,0,,,,,,
3086759,2015,7,13,1,OO,5604,N728SK,ACV,SFO,530,525.0,-5.0,9.0,534.0,74.0,66.0,51.0,250,625.0,6.0,644,631.0,-13.0,0,0,,,,,,
270188,2015,1,18,7,UA,1249,N36207,IAD,TPA,1738,1740.0,2.0,14.0,1754.0,151.0,139.0,119.0,811,1953.0,6.0,2009,1959.0,-10.0,0,0,,,,,,
972919,2015,3,5,4,AA,266,N5ERAA,LIH,LAX,1505,1450.0,-15.0,12.0,1502.0,328.0,334.0,288.0,2615,2150.0,34.0,2233,2224.0,-9.0,0,0,,,,,,
82156,2015,1,6,2,MQ,3422,N939MQ,DFW,CLL,830,843.0,13.0,20.0,903.0,53.0,57.0,34.0,164,937.0,3.0,923,940.0,17.0,0,0,,4.0,0.0,0.0,13.0,0.0
1294875,2015,3,25,3,F9,770,N228FR,LAS,DEN,1100,1639.0,339.0,15.0,1654.0,109.0,106.0,86.0,628,1920.0,5.0,1349,1925.0,336.0,0,0,,67.0,0.0,0.0,269.0,0.0
1298945,2015,3,25,3,MQ,3618,N503MQ,ORD,LIT,1505,1505.0,0.0,14.0,1519.0,106.0,105.0,86.0,552,1645.0,5.0,1651,1650.0,-1.0,0,0,,,,,,
3192061,2015,7,19,7,DL,95,N303DQ,BNA,ATL,915,911.0,-4.0,13.0,924.0,68.0,59.0,40.0,214,1104.0,6.0,1123,1110.0,-13.0,0,0,,,,,,
4616018,2015,10,15,4,AA,450,N673AW,14107,14869,1340,1336.0,-4.0,19.0,1355.0,97.0,93.0,70.0,507,1605.0,4.0,1617,1609.0,-8.0,0,0,,,,,,
2498186,2015,6,7,7,B6,71,N613JB,JFK,SLC,1841,1840.0,-1.0,27.0,1907.0,332.0,301.0,269.0,1990,2136.0,5.0,2213,2141.0,-32.0,0,0,,,,,,
4038686,2015,9,8,2,AA,1109,N379AA,MIA,ORD,1645,1641.0,-4.0,17.0,1658.0,198.0,214.0,173.0,1197,1851.0,24.0,1903,1915.0,12.0,0,0,,,,,,
3033563,2015,7,9,4,AA,2043,N814AW,CLT,PBI,1820,1815.0,-5.0,27.0,1842.0,117.0,111.0,79.0,590,2001.0,5.0,2017,2006.0,-11.0,0,0,,,,,,
3431465,2015,8,2,7,UA,1160,N38459,RSW,EWR,1137,1133.0,-4.0,11.0,1144.0,172.0,166.0,144.0,1068,1408.0,11.0,1429,1419.0,-10.0,0,0,,,,,,
1577581,2015,4,11,6,WN,3073,N665WN,LAS,SAN,1740,1741.0,1.0,16.0,1757.0,60.0,59.0,41.0,258,1838.0,2.0,1840,1840.0,0.0,0,0,,,,,,
1748364,2015,4,22,3,OO,6534,N959SW,DEN,IDA,1105,1101.0,-4.0,11.0,1112.0,96.0,87.0,71.0,458,1223.0,5.0,1241,1228.0,-13.0,0,0,,,,,,
3605375,2015,8,12,3,AS,456,N799AS,SEA,LAX,1525,1526.0,1.0,31.0,1557.0,165.0,180.0,143.0,954,1820.0,6.0,1810,1826.0,16.0,0,0,,16.0,0.0,0.0,0.0,0.0
2889772,2015,7,1,3,MQ,3358,N655MQ,BUF,ORD,530,528.0,-2.0,13.0,541.0,111.0,97.0,78.0,473,559.0,6.0,621,605.0,-16.0,0,0,,,,,,
2762599,2015,6,23,2,WN,2168,N781WN,MDW,EWR,1220,1550.0,210.0,9.0,1559.0,125.0,104.0,88.0,711,1827.0,7.0,1525,1834.0,189.0,0,0,,0.0,0.0,0.0,10.0,179.0
2656324,2015,6,17,3,UA,216,N448UA,OKC,ORD,721,720.0,-1.0,13.0,733.0,129.0,122.0,95.0,693,908.0,14.0,930,922.0,-8.0,0,0,,,,,,
2698959,2015,6,19,5,WN,437,N425LV,LGA,STL,1505,1504.0,-1.0,32.0,1536.0,175.0,167.0,126.0,888,1642.0,9.0,1700,1651.0,-9.0,0,0,,,,,,
3713790,2015,8,19,3,WN,2997,N783SW,SAN,PHX,750,751.0,1.0,11.0,802.0,70.0,66.0,49.0,304,851.0,6.0,900,857.0,-3.0,0,0,,,,,,
5620502,2015,12,19,6,AA,1423,N3GCAA,PBI,DFW,600,554.0,-6.0,13.0,607.0,195.0,198.0,175.0,1102,802.0,10.0,815,812.0,-3.0,0,0,,,,,,
1368809,2015,3,29,7,MQ,3582,N643MQ,IND,ORD,2050,2042.0,-8.0,7.0,2049.0,71.0,57.0,41.0,177,2030.0,9.0,2101,2039.0,-22.0,0,0,,,,,,
657351,2015,2,13,5,WN,4905,N260WN,CMH,TPA,1035,1102.0,27.0,9.0,1111.0,145.0,125.0,112.0,829,1303.0,4.0,1300,1307.0,7.0,0,0,,,,,,
2635466,2015,6,15,1,WN,826,N418WN,OAK,ONT,2050,2209.0,79.0,9.0,2218.0,75.0,67.0,54.0,362,2312.0,4.0,2205,2316.0,71.0,0,0,,0.0,0.0,4.0,67.0,0.0
3824878,2015,8,26,3,AA,2126,N952UW,LGA,BOS,600,554.0,-6.0,24.0,618.0,62.0,63.0,31.0,184,649.0,8.0,702,657.0,-5.0,0,0,,,,,,
4958117,2015,11,6,5,AA,2398,N590AA,DFW,BNA,1015,1009.0,-6.0,13.0,1022.0,104.0,94.0,76.0,631,1138.0,5.0,1159,1143.0,-16.0,0,0,,,,,,
751545,2015,2,19,4,UA,251,N834UA,ORD,EWR,1245,1508.0,143.0,15.0,1523.0,134.0,119.0,94.0,719,1757.0,10.0,1559,1807.0,128.0,0,0,,0.0,0.0,0.0,107.0,21.0
242377,2015,1,16,5,EV,4614,N11191,IAH,BHM,1601,1555.0,-6.0,21.0,1616.0,100.0,107.0,79.0,562,1735.0,7.0,1741,1742.0,1.0,0,0,,,,,,
927970,2015,3,2,1,WN,4814,N7747C,ATL,SAT,1845,1919.0,34.0,25.0,1944.0,160.0,162.0,134.0,874,2058.0,3.0,2025,2101.0,36.0,0,0,,2.0,0.0,20.0,14.0,0.0
2547017,2015,6,10,3,UA,1642,N68807,ORD,PDX,1555,1605.0,10.0,25.0,1630.0,262.0,263.0,235.0,1739,1825.0,3.0,1817,1828.0,11.0,0,0,,,,,,
1700875,2015,4,19,7,EV,4525,N11164,IAH,XNA,1334,1356.0,22.0,9.0,1405.0,91.0,79.0,62.0,438,1507.0,8.0,1505,1515.0,10.0,0,0,,,,,,
3915904,2015,8,31,1,UA,272,N855UA,CLE,EWR,1658,1755.0,57.0,19.0,1814.0,102.0,92.0,64.0,404,1918.0,9.0,1840,1927.0,47.0,0,0,,0.0,0.0,6.0,41.0,0.0
297096,2015,1,20,2,US,750,N110UW,DFW,PHL,1311,1306.0,-5.0,12.0,1318.0,186.0,182.0,166.0,1303,1704.0,4.0,1717,1708.0,-9.0,0,0,,,,,,
4805904,2015,10,27,2,OO,6274,N118SY,13487,14771,1503,1502.0,-1.0,14.0,1516.0,279.0,252.0,233.0,1589,1709.0,5.0,1742,1714.0,-28.0,0,0,,,,,,
5579327,2015,12,16,3,DL,1216,N912DN,DEN,ATL,1420,1428.0,8.0,11.0,1439.0,171.0,154.0,136.0,1199,1855.0,7.0,1911,1902.0,-9.0,0,0,,,,,,
2739736,2015,6,22,1,WN,1170,N954WN,EWR,HOU,705,703.0,-2.0,16.0,719.0,225.0,207.0,187.0,1411,926.0,4.0,950,930.0,-20.0,0,0,,,,,,
1270475,2015,3,23,1,WN,4085,N467WN,PHX,LIT,1945,1943.0,-2.0,9.0,1952.0,150.0,137.0,125.0,1136,2357.0,3.0,15,2400.0,-15.0,0,0,,,,,,
5073054,2015,11,13,5,EV,4169,N11539,IAH,BRO,1445,1439.0,-6.0,9.0,1448.0,78.0,64.0,52.0,308,1540.0,3.0,1603,1543.0,-20.0,0,0,,,,,,
3842638,2015,8,27,4,DL,2626,N913DE,JAX,DTW,655,649.0,-6.0,12.0,701.0,144.0,136.0,109.0,813,850.0,15.0,919,905.0,-14.0,0,0,,,,,,
4260886,2015,9,23,3,WN,2887,N728SW,ELP,HOU,650,645.0,-5.0,13.0,658.0,110.0,108.0,91.0,677,929.0,4.0,940,933.0,-7.0,0,0,,,,,,
2760671,2015,6,23,2,EV,5372,N916EV,GTR,ATL,1026,1019.0,-7.0,13.0,1032.0,67.0,60.0,43.0,241,1215.0,4.0,1233,1219.0,-14.0,0,0,,,,,,
3665500,2015,8,16,7,UA,1134,N28457,DEN,CLE,1002,957.0,-5.0,12.0,1009.0,173.0,170.0,152.0,1201,1441.0,6.0,1455,1447.0,-8.0,0,0,,,,,,
5482882,2015,12,10,4,MQ,3265,N688MQ,MIA,CVG,919,915.0,-4.0,13.0,928.0,161.0,150.0,132.0,948,1140.0,5.0,1200,1145.0,-15.0,0,0,,,,,,
732360,2015,2,18,3,B6,5,N519JB,EWR,FLL,955,949.0,-6.0,17.0,1006.0,187.0,203.0,181.0,1065,1307.0,5.0,1302,1312.0,10.0,0,0,,,,,,
2759821,2015,6,23,2,HA,367,N480HA,KOA,HNL,940,934.0,-6.0,11.0,945.0,43.0,47.0,28.0,163,1013.0,8.0,1023,1021.0,-2.0,0,0,,,,,,
5710141,2015,12,24,4,DL,1548,N344NW,DTW,LGA,1725,1814.0,49.0,10.0,1824.0,105.0,104.0,73.0,502,1937.0,21.0,1910,1958.0,48.0,0,0,,0.0,0.0,48.0,0.0,0.0
1143284,2015,3,16,1,WN,4036,N648SW,SAN,SFO,715,715.0,0.0,12.0,727.0,100.0,82.0,64.0,447,831.0,6.0,855,837.0,-18.0,0,0,,,,,,
5541114,2015,12,14,1,B6,675,N339JB,JFK,MSY,738,732.0,-6.0,65.0,837.0,202.0,236.0,168.0,1182,1025.0,3.0,1000,1028.0,28.0,0,0,,28.0,0.0,0.0,0.0,0.0
4399587,2015,10,1,4,WN,2223,N237WN,10693,13495,1855,1936.0,41.0,7.0,1943.0,85.0,79.0,68.0,471,2051.0,4.0,2020,2055.0,35.0,0,0,,0.0,0.0,1.0,34.0,0.0
1457386,2015,4,4,6,AA,1112,N3FLAA,DFW,LGA,855,901.0,6.0,14.0,915.0,211.0,176.0,157.0,1389,1252.0,5.0,1326,1257.0,-29.0,0,0,,,,,,
305520,2015,1,21,3,WN,2251,N7814B,PHX,LAS,620,621.0,1.0,12.0,633.0,65.0,64.0,45.0,255,618.0,7.0,625,625.0,0.0,0,0,,,,,,
2271991,2015,5,24,7,AA,2311,N569AA,DFW,MFE,2150,2145.0,-5.0,13.0,2158.0,97.0,86.0,70.0,469,2308.0,3.0,2327,2311.0,-16.0,0,0,,,,,,
380324,2015,1,26,1,DL,2283,N651DL,DTW,ATL,630,627.0,-3.0,15.0,642.0,141.0,112.0,90.0,594,812.0,7.0,851,819.0,-32.0,0,0,,,,,,
3044574,2015,7,10,5,WN,645,N559WN,DCA,TPA,1200,1154.0,-6.0,10.0,1204.0,145.0,130.0,115.0,814,1359.0,5.0,1425,1404.0,-21.0,0,0,,,,,,
1566053,2015,4,10,5,EV,3964,N13913,ORD,GRR,2115,2123.0,8.0,17.0,2140.0,55.0,50.0,26.0,137,2306.0,7.0,2310,2313.0,3.0,0,0,,,,,,
1780614,2015,4,24,5,UA,722,N817UA,DFW,ORD,954,1222.0,148.0,28.0,1250.0,138.0,125.0,92.0,802,1422.0,5.0,1212,1427.0,135.0,0,0,,0.0,0.0,0.0,123.0,12.0
