,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
1625073,2015,4,14,2,UA,1610,N18223,IAD,BOS,1715,1721.0,6.0,22.0,1743.0,95.0,95.0,68.0,413,1851.0,5.0,1850,1856.0,6.0,0,0,,,,,,
3133343,2015,7,15,3,OO,4976,N110SY,SFO,STL,1700,1708.0,8.0,21.0,1729.0,253.0,252.0,222.0,1735,2311.0,9.0,2313,2320.0,7.0,0,0,,,,,,
1138152,2015,3,15,7,DL,1173,N991DL,BNA,ATL,1854,1851.0,-3.0,16.0,1907.0,71.0,62.0,36.0,214,2043.0,10.0,2105,2053.0,-12.0,0,0,,,,,,
2009011,2015,5,8,5,US,416,N804AW,PHX,STL,1210,1208.0,-2.0,11.0,1219.0,175.0,162.0,147.0,1262,1646.0,4.0,1705,1650.0,-15.0,0,0,,,,,,
5680635,2015,12,22,2,EV,5038,N608QX,MSP,OKC,1934,2007.0,33.0,21.0,2028.0,146.0,128.0,104.0,694,2212.0,3.0,2200,2215.0,15.0,0,0,,0.0,0.0,0.0,15.0,0.0
3537803,2015,8,8,6,OO,5601,N706SK,IAH,PHX,1431,1424.0,-7.0,17.0,1441.0,160.0,162.0,139.0,1009,1500.0,6.0,1511,1506.0,-5.0,0,0,,,,,,
3929639,2015,9,1,2,WN,342,N653SW,HOU,PNS,1400,1415.0,15.0,7.0,1422.0,85.0,77.0,66.0,488,1528.0,4.0,1525,1532.0,7.0,0,0,,,,,,
378298,2015,1,25,7,WN,921,N8646B,PHX,SNA,2045,2048.0,3.0,12.0,2100.0,75.0,68.0,51.0,338,2051.0,5.0,2100,2056.0,-4.0,0,0,,,,,,
156478,2015,1,11,7,AA,903,N011AA,LAX,EGE,830,826.0,-4.0,18.0,844.0,138.0,131.0,108.0,748,1132.0,5.0,1148,1137.0,-11.0,0,0,,,,,,
25071,2015,1,2,5,DL,1178,N942DN,RIC,ATL,1612,1609.0,-3.0,15.0,1624.0,113.0,112.0,89.0,481,1753.0,8.0,1805,1801.0,-4.0,0,0,,,,,,
636872,2015,2,12,4,WN,1411,N294WN,CAK,MCO,640,646.0,6.0,33.0,719.0,160.0,162.0,122.0,861,921.0,7.0,920,928.0,8.0,0,0,,,,,,
1463664,2015,4,4,6,WN,2210,N408WN,PHX,IND,1620,1625.0,5.0,6.0,1631.0,195.0,175.0,163.0,1488,2214.0,6.0,2235,2220.0,-15.0,0,0,,,,,,
3402248,2015,7,31,5,OO,5296,N976SW,SBP,LAX,1410,1608.0,118.0,16.0,1624.0,65.0,61.0,36.0,156,1700.0,9.0,1515,1709.0,114.0,0,0,,0.0,0.0,0.0,114.0,0.0
2918484,2015,7,2,4,AS,153,N706AS,ANC,OTZ,1645,1644.0,-1.0,9.0,1653.0,87.0,91.0,79.0,548,1812.0,3.0,1812,1815.0,3.0,0,0,,,,,,
2197715,2015,5,20,3,DL,986,N394DA,ATL,LGA,745,743.0,-2.0,14.0,757.0,133.0,129.0,111.0,762,948.0,4.0,958,952.0,-6.0,0,0,,,,,,
3972278,2015,9,4,5,DL,1123,N6702,SLC,ATL,710,707.0,-3.0,14.0,721.0,215.0,204.0,183.0,1590,1224.0,7.0,1245,1231.0,-14.0,0,0,,,,,,
3207463,2015,7,20,1,AA,1666,N4XKAA,EWR,ORD,730,731.0,1.0,20.0,751.0,145.0,145.0,110.0,719,841.0,15.0,855,856.0,1.0,0,0,,,,,,
3733822,2015,8,20,4,B6,589,N192JB,BOS,DCA,1100,1054.0,-6.0,19.0,1113.0,94.0,89.0,67.0,399,1220.0,3.0,1234,1223.0,-11.0,0,0,,,,,,
5037604,2015,11,11,3,DL,2564,N900PC,ATL,PBI,1215,1213.0,-2.0,13.0,1226.0,107.0,101.0,78.0,545,1344.0,10.0,1402,1354.0,-8.0,0,0,,,,,,
2200985,2015,5,20,3,AS,858,N579AS,LIH,SAN,1055,1047.0,-8.0,7.0,1054.0,330.0,321.0,308.0,2676,1902.0,6.0,1925,1908.0,-17.0,0,0,,,,,,
3411119,2015,8,1,6,B6,1279,N354JB,DCA,FLL,615,610.0,-5.0,16.0,626.0,148.0,148.0,126.0,899,832.0,6.0,843,838.0,-5.0,0,0,,,,,,
1124648,2015,3,14,6,DL,1126,N960DL,ATL,CVG,2155,2206.0,11.0,16.0,2222.0,89.0,75.0,54.0,373,2316.0,5.0,2324,2321.0,-3.0,0,0,,,,,,
1326312,2015,3,27,5,OO,4671,N631SK,DEN,SLC,845,841.0,-4.0,12.0,853.0,99.0,84.0,67.0,391,1000.0,5.0,1024,1005.0,-19.0,0,0,,,,,,
1044560,2015,3,10,2,AA,1624,N853AA,PHX,DFW,620,611.0,-9.0,19.0,630.0,135.0,139.0,113.0,868,1023.0,7.0,1035,1030.0,-5.0,0,0,,,,,,
2489641,2015,6,7,7,AA,96,N480AA,DFW,STL,1015,1010.0,-5.0,10.0,1020.0,104.0,90.0,77.0,550,1137.0,3.0,1159,1140.0,-19.0,0,0,,,,,,
4149665,2015,9,15,2,AA,1335,N3JEAA,DFW,LAS,2205,2159.0,-6.0,11.0,2210.0,178.0,170.0,151.0,1055,2241.0,8.0,2303,2249.0,-14.0,0,0,,,,,,
1999835,2015,5,7,4,WN,4657,N947WN,DCA,HOU,1955,1951.0,-4.0,13.0,2004.0,205.0,186.0,166.0,1218,2150.0,7.0,2220,2157.0,-23.0,0,0,,,,,,
1263024,2015,3,23,1,MQ,3125,N686MQ,DFW,GRI,1220,1222.0,2.0,12.0,1234.0,105.0,97.0,80.0,561,1354.0,5.0,1405,1359.0,-6.0,0,0,,,,,,
4110648,2015,9,13,7,AA,2481,N5EAAA,DFW,SJU,1415,1421.0,6.0,19.0,1440.0,284.0,283.0,258.0,2165,1958.0,6.0,1959,2004.0,5.0,0,0,,,,,,
452644,2015,1,30,5,AA,1519,N486AA,MEM,DFW,1605,1603.0,-2.0,14.0,1617.0,107.0,103.0,72.0,432,1729.0,17.0,1752,1746.0,-6.0,0,0,,,,,,
995565,2015,3,6,5,EV,4446,N16149,IAH,SHV,2119,2132.0,13.0,12.0,2144.0,55.0,54.0,37.0,192,2221.0,5.0,2214,2226.0,12.0,0,0,,,,,,
5502101,2015,12,11,5,AS,105,N464AS,SEA,ANC,1215,1215.0,0.0,16.0,1231.0,225.0,211.0,191.0,1448,1442.0,4.0,1500,1446.0,-14.0,0,0,,,,,,
812259,2015,2,23,1,WN,512,N472WN,LAS,MKE,1230,1400.0,90.0,11.0,1411.0,210.0,192.0,176.0,1524,1907.0,5.0,1800,1912.0,72.0,0,0,,0.0,0.0,13.0,59.0,0.0
4167450,2015,9,17,4,WN,511,N233LV,OMA,DEN,645,647.0,2.0,11.0,658.0,95.0,93.0,77.0,472,715.0,5.0,720,720.0,0.0,0,0,,,,,,
1480280,2015,4,5,7,DL,1175,N665DN,ATL,SLC,1850,1849.0,-1.0,13.0,1902.0,258.0,245.0,227.0,1590,2049.0,5.0,2108,2054.0,-14.0,0,0,,,,,,
2304761,2015,5,26,2,WN,491,N8643A,BWI,CMH,2215,2218.0,3.0,6.0,2224.0,85.0,95.0,80.0,337,2344.0,9.0,2340,2353.0,13.0,0,0,,,,,,
4155625,2015,9,16,3,B6,598,N509JB,SEA,BOS,1056,1056.0,0.0,24.0,1120.0,319.0,309.0,281.0,2496,1901.0,4.0,1915,1905.0,-10.0,0,0,,,,,,
3114243,2015,7,14,2,F9,212,N229FR,ATL,IAD,1510,1508.0,-2.0,30.0,1538.0,105.0,123.0,82.0,534,1700.0,11.0,1655,1711.0,16.0,0,0,,16.0,0.0,0.0,0.0,0.0
2188139,2015,5,19,2,US,1854,N920US,PHX,CLT,1450,1446.0,-4.0,10.0,1456.0,237.0,221.0,202.0,1773,2118.0,9.0,2147,2127.0,-20.0,0,0,,,,,,
4470352,2015,10,6,2,UA,1514,N77520,11292,10713,1138,1151.0,13.0,17.0,1208.0,118.0,107.0,87.0,649,1335.0,3.0,1336,1338.0,2.0,0,0,,,,,,
5344034,2015,12,1,2,B6,971,N794JB,LGA,FLL,930,933.0,3.0,40.0,1013.0,188.0,192.0,147.0,1076,1240.0,5.0,1238,1245.0,7.0,0,0,,,,,,
4982473,2015,11,8,7,AS,454,N792AS,SEA,LAX,500,456.0,-4.0,18.0,514.0,165.0,164.0,135.0,954,729.0,11.0,745,740.0,-5.0,0,0,,,,,,
2594571,2015,6,13,6,UA,1485,N32404,PDX,IAH,1215,1229.0,14.0,10.0,1239.0,242.0,239.0,222.0,1825,1821.0,7.0,1817,1828.0,11.0,0,0,,,,,,
4079607,2015,9,11,5,UA,760,N546UA,SFO,JFK,1040,1042.0,2.0,15.0,1057.0,342.0,328.0,305.0,2586,1902.0,8.0,1922,1910.0,-12.0,0,0,,,,,,
1374732,2015,3,30,1,WN,707,N946WN,DAL,DCA,945,942.0,-3.0,17.0,959.0,170.0,156.0,133.0,1184,1312.0,6.0,1335,1318.0,-17.0,0,0,,,,,,
874719,2015,2,27,5,WN,210,N8635F,PHX,OMA,1005,1008.0,3.0,21.0,1029.0,155.0,148.0,122.0,1037,1331.0,5.0,1340,1336.0,-4.0,0,0,,,,,,
4969881,2015,11,7,6,WN,2704,N265WN,PIT,TPA,545,555.0,10.0,9.0,604.0,145.0,133.0,119.0,873,803.0,5.0,810,808.0,-2.0,0,0,,,,,,
701889,2015,2,16,1,B6,117,N354JB,BOS,JFK,1140,1227.0,47.0,37.0,1304.0,71.0,86.0,46.0,187,1350.0,3.0,1251,1353.0,62.0,0,0,,15.0,0.0,47.0,0.0,0.0
4274821,2015,9,23,3,WN,802,N612SW,DEN,BOI,2130,2151.0,21.0,12.0,2203.0,115.0,112.0,97.0,649,2340.0,3.0,2325,2343.0,18.0,0,0,,0.0,0.0,18.0,0.0,0.0
292724,2015,1,20,2,HA,117,N492HA,KOA,HNL,843,837.0,-6.0,10.0,847.0,43.0,48.0,29.0,163,916.0,9.0,926,925.0,-1.0,0,0,,,,,,
2526080,2015,6,9,2,DL,1087,N916DE,ATL,DAB,1205,1221.0,16.0,18.0,1239.0,80.0,80.0,59.0,366,1338.0,3.0,1325,1341.0,16.0,0,0,,0.0,0.0,16.0,0.0,0.0
3895185,2015,8,30,7,WN,2574,N369SW,BWI,BOS,1300,1257.0,-3.0,11.0,1308.0,85.0,80.0,62.0,369,1410.0,7.0,1425,1417.0,-8.0,0,0,,,,,,
4698664,2015,10,20,2,WN,2192,N201LV,11066,13232,1810,1809.0,-1.0,9.0,1818.0,75.0,63.0,49.0,283,1807.0,5.0,1825,1812.0,-13.0,0,0,,,,,,
646080,2015,2,12,4,DL,1861,N910DL,LIT,ATL,1544,1538.0,-6.0,32.0,1610.0,96.0,113.0,63.0,453,1813.0,18.0,1820,1831.0,11.0,0,0,,,,,,
5674248,2015,12,22,2,EV,4479,N12996,IAH,SDF,1254,1253.0,-1.0,23.0,1316.0,133.0,129.0,100.0,788,1556.0,6.0,1607,1602.0,-5.0,0,0,,,,,,
3051194,2015,7,10,5,DL,2332,N805DN,LAX,SLC,1830,1830.0,0.0,17.0,1847.0,105.0,98.0,78.0,590,2105.0,3.0,2115,2108.0,-7.0,0,0,,,,,,
1450843,2015,4,3,5,MQ,3152,N659MQ,DFW,RAP,1835,1836.0,1.0,30.0,1906.0,153.0,158.0,124.0,835,2010.0,4.0,2008,2014.0,6.0,0,0,,,,,,
5765948,2015,12,28,1,EV,4607,N16571,ORD,GSO,1402,,,,,110.0,,,589,,,1652,,,0,1,B,,,,,
2056328,2015,5,11,1,WN,3946,N7732A,AUS,DAL,1340,1355.0,15.0,13.0,1408.0,55.0,53.0,36.0,189,1444.0,4.0,1435,1448.0,13.0,0,0,,,,,,
4382218,2015,9,30,3,AA,1348,N468AA,RDU,ORD,1800,1759.0,-1.0,13.0,1812.0,131.0,128.0,103.0,646,1855.0,12.0,1911,1907.0,-4.0,0,0,,,,,,
4267927,2015,9,23,3,AA,266,N5DGAA,LIH,LAX,1351,1353.0,2.0,7.0,1400.0,334.0,306.0,292.0,2615,2152.0,7.0,2225,2159.0,-26.0,0,0,,,,,,
3998450,2015,9,5,6,NK,260,N515NK,ORD,PHL,2035,2251.0,136.0,11.0,2302.0,116.0,112.0,92.0,678,134.0,9.0,2331,143.0,132.0,0,0,,3.0,0.0,5.0,124.0,0.0
2309317,2015,5,27,3,HA,132,N477HA,OGG,ITO,915,902.0,-13.0,5.0,907.0,37.0,38.0,28.0,121,935.0,5.0,952,940.0,-12.0,0,0,,,,,,
2933698,2015,7,3,5,EV,5183,N878AS,MGM,ATL,1521,1528.0,7.0,8.0,1536.0,57.0,48.0,32.0,147,1708.0,8.0,1718,1716.0,-2.0,0,0,,,,,,
2267609,2015,5,24,7,UA,1121,N68817,IAH,LAX,1540,1644.0,64.0,19.0,1703.0,218.0,212.0,186.0,1379,1809.0,7.0,1718,1816.0,58.0,0,0,,0.0,0.0,24.0,34.0,0.0
1454873,2015,4,4,6,WN,1491,N905WN,BNA,TPA,615,610.0,-5.0,10.0,620.0,105.0,93.0,78.0,612,838.0,5.0,900,843.0,-17.0,0,0,,,,,,
818853,2015,2,23,1,WN,52,N601WN,HOU,DAL,1900,1931.0,31.0,10.0,1941.0,60.0,57.0,41.0,239,2022.0,6.0,2000,2028.0,28.0,0,0,,0.0,0.0,0.0,28.0,0.0
4111068,2015,9,13,7,DL,1227,N301DQ,BHM,ATL,1441,1441.0,0.0,21.0,1502.0,69.0,63.0,31.0,134,1633.0,11.0,1650,1644.0,-6.0,0,0,,,,,,
5643786,2015,12,20,7,UA,1590,N37422,SFO,HNL,1509,1510.0,1.0,21.0,1531.0,355.0,316.0,290.0,2398,1821.0,5.0,1904,1826.0,-38.0,0,0,,,,,,
5175971,2015,11,20,5,WN,425,N7713A,BWI,ALB,700,657.0,-3.0,23.0,720.0,75.0,77.0,49.0,289,809.0,5.0,815,814.0,-1.0,0,0,,,,,,
5115882,2015,11,16,1,UA,519,N36280,ORD,LAS,1224,1227.0,3.0,13.0,1240.0,245.0,227.0,206.0,1514,1406.0,8.0,1429,1414.0,-15.0,0,0,,,,,,
1008101,2015,3,7,6,WN,1032,N221WN,PHL,MCO,1835,1831.0,-4.0,21.0,1852.0,160.0,155.0,124.0,861,2056.0,10.0,2115,2106.0,-9.0,0,0,,,,,,
3273711,2015,7,23,4,WN,3767,N939WN,SAN,OAK,2200,2252.0,52.0,10.0,2302.0,95.0,77.0,61.0,446,3.0,6.0,2335,9.0,34.0,0,0,,0.0,0.0,0.0,34.0,0.0
2788939,2015,6,24,3,OO,4829,N822SK,MSP,BIS,2159,2156.0,-3.0,19.0,2215.0,86.0,86.0,63.0,386,2318.0,4.0,2325,2322.0,-3.0,0,0,,,,,,
4103504,2015,9,13,7,AA,1853,N665AW,EWR,CLT,656,654.0,-2.0,13.0,707.0,115.0,111.0,95.0,529,842.0,3.0,851,845.0,-6.0,0,0,,,,,,
727184,2015,2,17,2,AA,2362,N4YFAA,DFW,OMA,2115,2120.0,5.0,14.0,2134.0,105.0,126.0,103.0,583,2317.0,9.0,2300,2326.0,26.0,0,0,,26.0,0.0,0.0,0.0,0.0
1036004,2015,3,9,1,UA,1529,N24202,RSW,EWR,1419,1641.0,142.0,12.0,1653.0,165.0,168.0,147.0,1068,1920.0,9.0,1704,1929.0,145.0,0,0,,3.0,0.0,0.0,142.0,0.0
665230,2015,2,13,5,WN,1237,N521SW,SAT,DAL,1820,1830.0,10.0,6.0,1836.0,60.0,55.0,43.0,248,1919.0,6.0,1920,1925.0,5.0,0,0,,,,,,
2866836,2015,6,29,1,WN,3038,N907WN,RSW,DCA,1555,1548.0,-7.0,9.0,1557.0,140.0,141.0,129.0,892,1806.0,3.0,1815,1809.0,-6.0,0,0,,,,,,
4081353,2015,9,11,5,OO,2869,N955SW,ABQ,LAX,1226,1222.0,-4.0,17.0,1239.0,130.0,115.0,91.0,677,1310.0,7.0,1336,1317.0,-19.0,0,0,,,,,,
2176626,2015,5,18,1,UA,1748,N79521,DEN,OMA,2002,2012.0,10.0,12.0,2024.0,86.0,76.0,59.0,472,2223.0,5.0,2228,2228.0,0.0,0,0,,,,,,
1681018,2015,4,18,6,WN,1741,N240WN,PBI,BWI,655,654.0,-1.0,9.0,703.0,150.0,137.0,125.0,883,908.0,3.0,925,911.0,-14.0,0,0,,,,,,
4045374,2015,9,9,3,DL,732,N658DL,JAX,ATL,727,722.0,-5.0,12.0,734.0,83.0,64.0,42.0,270,816.0,10.0,850,826.0,-24.0,0,0,,,,,,
2657942,2015,6,17,3,MQ,3512,N8EGMQ,DFW,ASE,855,951.0,56.0,19.0,1010.0,130.0,121.0,100.0,701,1050.0,2.0,1005,1052.0,47.0,0,0,,0.0,0.0,0.0,31.0,16.0
626359,2015,2,11,3,WN,32,N931WN,PNS,HOU,1145,1142.0,-3.0,8.0,1150.0,105.0,99.0,82.0,488,1312.0,9.0,1330,1321.0,-9.0,0,0,,,,,,
3698644,2015,8,18,2,MQ,3221,N833MQ,LGA,RIC,900,851.0,-9.0,25.0,916.0,95.0,82.0,53.0,292,1009.0,4.0,1035,1013.0,-22.0,0,0,,,,,,
199260,2015,1,13,2,DL,1750,N389DA,ATL,JFK,2040,2036.0,-4.0,17.0,2053.0,130.0,120.0,95.0,760,2228.0,8.0,2250,2236.0,-14.0,0,0,,,,,,
5697063,2015,12,23,3,EV,6069,N14558,PWM,EWR,1938,,,,,96.0,,,284,,,2114,,,0,1,C,,,,,
4561630,2015,10,12,1,DL,773,N154DL,10397,14057,830,831.0,1.0,18.0,849.0,325.0,316.0,293.0,2172,1042.0,5.0,1055,1047.0,-8.0,0,0,,,,,,
3347892,2015,7,28,2,EV,5080,N857AS,CHA,ATL,1152,1148.0,-4.0,19.0,1207.0,53.0,50.0,24.0,106,1231.0,7.0,1245,1238.0,-7.0,0,0,,,,,,
3291819,2015,7,25,6,AA,1746,N193UW,PHX,DFW,50,50.0,0.0,9.0,59.0,136.0,128.0,114.0,868,453.0,5.0,506,458.0,-8.0,0,0,,,,,,
4990407,2015,11,8,7,EV,4132,N29917,ORD,GSP,1400,1357.0,-3.0,23.0,1420.0,106.0,111.0,84.0,577,1644.0,4.0,1646,1648.0,2.0,0,0,,,,,,
2880224,2015,6,30,2,WN,4575,N7813P,SEA,MDW,1220,1223.0,3.0,15.0,1238.0,235.0,215.0,196.0,1733,1754.0,4.0,1815,1758.0,-17.0,0,0,,,,,,
2380417,2015,5,31,7,MQ,3681,N649MQ,DFW,MOB,1645,1641.0,-4.0,15.0,1656.0,97.0,90.0,73.0,539,1809.0,2.0,1822,1811.0,-11.0,0,0,,,,,,
3864668,2015,8,28,5,AA,1815,N764US,CLT,PIT,1140,1135.0,-5.0,14.0,1149.0,89.0,73.0,55.0,366,1244.0,4.0,1309,1248.0,-21.0,0,0,,,,,,
5769270,2015,12,28,1,OO,5260,N913SW,BFL,SFO,1732,1725.0,-7.0,18.0,1743.0,65.0,70.0,49.0,238,1832.0,3.0,1837,1835.0,-2.0,0,0,,,,,,
2994000,2015,7,7,2,WN,866,N796SW,MCO,HOU,1330,1329.0,-1.0,19.0,1348.0,145.0,137.0,112.0,849,1440.0,6.0,1455,1446.0,-9.0,0,0,,,,,,
4400195,2015,10,1,4,WN,167,N8325D,13232,14893,1930,1929.0,-1.0,16.0,1945.0,265.0,269.0,248.0,1790,2153.0,5.0,2155,2158.0,3.0,0,0,,,,,,
5504214,2015,12,11,5,WN,3162,N237WN,PHX,SAN,1430,1437.0,7.0,12.0,1449.0,65.0,69.0,55.0,304,1444.0,2.0,1435,1446.0,11.0,0,0,,,,,,
4073093,2015,9,10,4,AS,141,N474AS,SEA,ANC,2020,2021.0,1.0,15.0,2036.0,215.0,207.0,189.0,1448,2245.0,3.0,2255,2248.0,-7.0,0,0,,,,,,
5416157,2015,12,5,6,AS,698,N442AS,SEA,GEG,2315,2311.0,-4.0,12.0,2323.0,53.0,57.0,41.0,224,4.0,4.0,8,8.0,0.0,0,0,,,,,,
4227022,2015,9,20,7,UA,1539,N66841,IAD,IAH,2206,2202.0,-4.0,9.0,2211.0,187.0,168.0,153.0,1190,2344.0,6.0,13,2350.0,-23.0,0,0,,,,,,
2771868,2015,6,23,2,DL,1072,N927DN,ATL,PIT,2211,2242.0,31.0,14.0,2256.0,105.0,90.0,71.0,526,7.0,5.0,2356,12.0,16.0,0,0,,0.0,0.0,0.0,16.0,0.0
2847736,2015,6,28,7,MQ,3344,N639MQ,DFW,SGF,1355,1350.0,-5.0,13.0,1403.0,85.0,74.0,56.0,364,1459.0,5.0,1520,1504.0,-16.0,0,0,,,,,,
1888224,2015,4,30,4,OO,5341,N917SW,DEN,RKS,2210,2155.0,-15.0,17.0,2212.0,70.0,59.0,38.0,260,2250.0,4.0,2320,2254.0,-26.0,0,0,,,,,,
3560078,2015,8,9,7,DL,2304,N944DN,ATL,TPA,2205,2204.0,-1.0,21.0,2225.0,88.0,86.0,61.0,406,2326.0,4.0,2333,2330.0,-3.0,0,0,,,,,,
2038553,2015,5,10,7,WN,345,N701GS,LAS,SJC,1240,1237.0,-3.0,14.0,1251.0,85.0,80.0,59.0,386,1350.0,7.0,1405,1357.0,-8.0,0,0,,,,,,
1033883,2015,3,9,1,EV,4869,N722EV,DTW,MCI,1210,1202.0,-8.0,21.0,1223.0,124.0,124.0,99.0,629,1302.0,4.0,1314,1306.0,-8.0,0,0,,,,,,
709629,2015,2,16,1,DL,1850,N325NB,ATL,MSN,1925,1955.0,30.0,24.0,2019.0,129.0,128.0,102.0,707,2101.0,2.0,2034,2103.0,29.0,0,0,,0.0,0.0,29.0,0.0,0.0
4699529,2015,10,20,2,AA,1163,N3DWAA,11057,11298,1905,1904.0,-1.0,13.0,1917.0,173.0,165.0,136.0,936,2033.0,16.0,2058,2049.0,-9.0,0,0,,,,,,
3306076,2015,7,25,6,DL,1909,N355NW,SLC,SAN,2140,2136.0,-4.0,10.0,2146.0,110.0,132.0,93.0,626,2219.0,29.0,2230,2248.0,18.0,0,0,,18.0,0.0,0.0,0.0,0.0
3410360,2015,8,1,6,AA,1457,N3CXAA,PHL,ORD,510,501.0,-9.0,12.0,513.0,135.0,130.0,105.0,678,558.0,13.0,625,611.0,-14.0,0,0,,,,,,
3877577,2015,8,29,6,WN,4087,N241WN,MDW,SAT,825,820.0,-5.0,8.0,828.0,165.0,151.0,137.0,1036,1045.0,6.0,1110,1051.0,-19.0,0,0,,,,,,
5324443,2015,11,30,1,DL,2050,N842DN,ORD,DTW,640,641.0,1.0,16.0,657.0,85.0,79.0,48.0,235,845.0,15.0,905,900.0,-5.0,0,0,,,,,,
5063372,2015,11,12,4,AS,167,N713AS,ANC,FAI,2300,2253.0,-7.0,11.0,2304.0,58.0,56.0,41.0,261,2345.0,4.0,2358,2349.0,-9.0,0,0,,,,,,
3557122,2015,8,9,7,WN,2558,N412WN,LAS,SMF,1830,1826.0,-4.0,9.0,1835.0,85.0,76.0,63.0,397,1938.0,4.0,1955,1942.0,-13.0,0,0,,,,,,
5704182,2015,12,24,4,AA,149,N3JDAA,DFW,ELP,1020,1020.0,0.0,13.0,1033.0,108.0,99.0,82.0,551,1055.0,4.0,1108,1059.0,-9.0,0,0,,,,,,
514479,2015,2,3,2,UA,1477,N37474,LAS,ORD,2335,2332.0,-3.0,14.0,2346.0,218.0,199.0,175.0,1514,441.0,10.0,513,451.0,-22.0,0,0,,,,,,
2006955,2015,5,8,5,AS,730,N537AS,SEA,IAH,1015,1022.0,7.0,16.0,1038.0,258.0,279.0,257.0,1874,1655.0,6.0,1633,1701.0,28.0,0,0,,21.0,0.0,0.0,7.0,0.0
5374204,2015,12,3,4,AA,658,N573UW,CLT,LAS,759,753.0,-6.0,21.0,814.0,304.0,276.0,248.0,1916,922.0,7.0,1003,929.0,-34.0,0,0,,,,,,
1200427,2015,3,19,4,WN,4753,N317WN,PHX,SMF,1410,1409.0,-1.0,19.0,1428.0,120.0,117.0,95.0,647,1603.0,3.0,1610,1606.0,-4.0,0,0,,,,,,
1870150,2015,4,29,3,WN,1264,N200WN,HOU,BHM,2005,2004.0,-1.0,15.0,2019.0,95.0,87.0,70.0,570,2129.0,2.0,2140,2131.0,-9.0,0,0,,,,,,
4430893,2015,10,3,6,NK,317,N611NK,13930,10397,2020,2031.0,11.0,18.0,2049.0,114.0,119.0,93.0,606,2322.0,8.0,2314,2330.0,16.0,0,0,,7.0,0.0,9.0,0.0,0.0
4232728,2015,9,21,1,AA,390,N026AA,DFW,MSY,1025,1019.0,-6.0,17.0,1036.0,89.0,85.0,62.0,447,1138.0,6.0,1154,1144.0,-10.0,0,0,,,,,,
2702465,2015,6,19,5,UA,1601,N37413,FLL,IAH,1825,1938.0,73.0,16.0,1954.0,165.0,141.0,120.0,966,2054.0,5.0,2010,2059.0,49.0,0,0,,0.0,0.0,0.0,49.0,0.0
1464495,2015,4,4,6,WN,2266,N8317M,DEN,SAN,1725,1738.0,13.0,7.0,1745.0,140.0,144.0,134.0,853,1859.0,3.0,1845,1902.0,17.0,0,0,,4.0,0.0,2.0,11.0,0.0
5392273,2015,12,4,5,AA,1722,N835AW,CLT,DCA,945,947.0,2.0,17.0,1004.0,85.0,72.0,52.0,331,1056.0,3.0,1110,1059.0,-11.0,0,0,,,,,,
538700,2015,2,5,4,VX,1178,N640VA,SFO,EWR,1400,1414.0,14.0,26.0,1440.0,305.0,325.0,292.0,2565,2232.0,7.0,2205,2239.0,34.0,0,0,,34.0,0.0,0.0,0.0,0.0
5550550,2015,12,14,1,WN,391,N461WN,STL,BWI,1715,1711.0,-4.0,6.0,1717.0,115.0,95.0,84.0,738,1941.0,5.0,2010,1946.0,-24.0,0,0,,,,,,
2636273,2015,6,15,1,DL,31,N965DL,ATL,MEM,2205,2205.0,0.0,23.0,2228.0,80.0,77.0,50.0,332,2218.0,4.0,2225,2222.0,-3.0,0,0,,,,,,
2116872,2015,5,15,5,UA,414,N424UA,LAX,SFO,702,703.0,1.0,45.0,748.0,82.0,112.0,56.0,337,844.0,11.0,824,855.0,31.0,0,0,,31.0,0.0,0.0,0.0,0.0
3350809,2015,7,28,2,WN,460,N8620H,BNA,MCI,1450,1450.0,0.0,12.0,1502.0,95.0,91.0,75.0,491,1617.0,4.0,1625,1621.0,-4.0,0,0,,,,,,
4626317,2015,10,16,5,DL,975,N955DL,10397,14122,725,724.0,-1.0,12.0,736.0,99.0,91.0,73.0,526,849.0,6.0,904,855.0,-9.0,0,0,,,,,,
4786342,2015,10,26,1,DL,2521,N327NB,10423,13487,1123,1136.0,13.0,13.0,1149.0,158.0,150.0,132.0,1042,1401.0,5.0,1401,1406.0,5.0,0,0,,,,,,
5206751,2015,11,22,7,AA,1298,N3DHAA,SNA,DFW,900,900.0,0.0,14.0,914.0,170.0,157.0,137.0,1205,1331.0,6.0,1350,1337.0,-13.0,0,0,,,,,,
4261989,2015,9,23,3,HA,6,N386HA,HNL,LAS,750,743.0,-7.0,14.0,757.0,340.0,329.0,307.0,2762,1604.0,8.0,1630,1612.0,-18.0,0,0,,,,,,
1275438,2015,3,24,2,WN,4292,N621SW,MCO,ATL,805,800.0,-5.0,21.0,821.0,95.0,96.0,66.0,404,927.0,9.0,940,936.0,-4.0,0,0,,,,,,
